Country_Code,Year,n_films,worldwide_usd_sum,domestic_usd_sum,domestic_share,Country_Name.x,Indicator.Name,Indicator.Code,gdp_usd,Country_Name.y,Population,Male.Population,Female.Population,Annual.Growth.Rate,Rate.of.Natural.Increase,Population.Density,Natural.Increase,Total.Fertility.Rate,Crude.Birth.Rate,Life.Expectancy.at.Birth..Both.Sexes,Infant.Mortality.Rate..Both.Sexes,Crude.Death.Rate,Net.Migration.Rate,gdp_per_capita,box_per_capita,box_gdp_ratio,log_gdp,log_pop,log_box_sum,log_gdp_pc,box_class
NOR,2009,1,104414200,10095170,0.09668388016189369,Norway,GDP (current US$),NY.GDP.MKTP.CD,387976000000,Norway,4830659,2411523,2419136,1.22,0.42000000000000004,15.9,20358,2,12.8,80.8,3.1,8.6,8,80315.33585790262,21.614897677521846,2.6912540981916406e-4,11.58880486118714,6.6840063813811055,8.01875956535474,4.904798479806035,High
NOR,2012,1,22842887,1517410,0.06642811830220935,Norway,GDP (current US$),NY.GDP.MKTP.CD,512777000000,Norway,5021107,2518323,2502784,1.31,0.36,16.5,18263,1.87,12,81.4,2.5,8.4,9.4,102124.29251159157,4.549372678176346,4.4547409497695876e-5,11.709928537187247,6.700799476306517,7.358750991383556,5.00912906088073,Low
NOR,2015,1,30692889,3479315,0.11335899334858963,Norway,GDP (current US$),NY.GDP.MKTP.CD,388160000000,Norway,5192607,2612988,2579619,0.93,0.35,17.1,18331,1.74,11.4,82.3,2.3,7.8,5.7,74752.43167834578,5.910882337138166,7.907277669002473e-5,11.589010779186479,6.715385454466796,7.487037768774198,4.873625324719683,High
NOR,2019,1,76419755,32138862,0.42055698817668286,Norway,GDP (current US$),NY.GDP.MKTP.CD,408743000000,Norway,5350073,2696285,2653788,0.73,0.26,17.6,13811,1.54,10.2,83,2.1,7.6,4.7,76399.51828694674,14.283871453716612,1.869628470701639e-4,11.61145032814564,6.728359707868123,7.88320564101637,4.883090620277517,High
NOR,2021,1,12687507,3034775,0.23919395670087118,Norway,GDP (current US$),NY.GDP.MKTP.CD,503368000000,Norway,5410267,2728570,2681697,0.62,0.26,17.8,14058,1.56,10.4,83.2,1.8,7.8,3.6,93039.40082809221,2.3450796420952975,2.5205231560210422e-5,11.70188560321641,6.733218698334916,7.103376294867971,4.968666904881493,Low
NZL,2001,1,868385360,313364114,0.360858356709284,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,53872425917,New Zealand,3837878,1903677,1934201,1.4,0.73,14.5,27974,2.04,14.5,78.6,5.3,7.3,6.7,14037.034506307913,226.2670569517843,0.016119291923810918,10.731366532602664,6.584091165092282,8.938712493127834,4.147275367510382,High
NZL,2002,1,923015234,339789881,0.36813030650369527,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,66627729311,New Zealand,3898456,1935589,1962867,1.73,0.6699999999999999,14.7,25956,1.96,13.9,78.8,5.5,7.2,10.7,17090.79936031085,236.7643072026464,0.013853319684535813,10.823655012660202,6.590892636911179,8.965208868943073,4.232762375749022,High
NZL,2003,3,1614577463,508934254,0.31521203885403176,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,88250885550,New Zealand,3960281,1967870,1992411,1.42,0.71,15,28124,2.01,14.2,79.1,5,7.1,7.1,22283.995895745782,407.6926518598049,0.01829531174602474,10.945719071992425,6.597726002193133,9.20805888611157,4.3479930697992915,High
NZL,2005,2,575204068,223208149,0.38805036580513197,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,114720000000,New Zealand,4048224,2012892,2035332,1,0.76,15.3,30711,2.07,14.3,80,5.1,6.7,2.4,28338.352818421114,142.08800402349277,0.005013982461645746,11.059639138323725,6.607264535272566,8.759821948834675,4.45237460305116,High
NZL,2007,1,75513170,39569000,0.5240013099701681,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,137189000000,New Zealand,4131984,2055550,2076434,0.99,0.8600000000000001,15.6,35520,2.3,15.5,80.2,5,6.9,1.3,33201.72585373031,18.27528131764305,5.504316672619525e-4,11.1373192904464,6.616158631161919,7.878022702086465,4.52116065928448,High
NZL,2008,1,269784201,94784201,0.35133340146927283,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,133437000000,New Zealand,4171974,2076528,2095446,0.93,0.8400000000000001,15.8,35156,2.3099999999999996,15.4,80.2,4.9,7,0.9,31984.139881983923,64.66583948030357,0.0020218095505744283,11.125276269369115,6.620341593212855,8.431016513091913,4.50493467615626,High
NZL,2009,2,304510290,159760467,0.5246471867995003,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,121663000000,New Zealand,4218874,2100893,2117981,1.3,0.8,15.9,33578,2.24,14.8,80.7,4.6,6.9,5,28837.789419641354,72.17809538753706,0.0025028997312247767,11.085158521212735,6.6251965550282765,8.483601972879278,4.4599619661844585,High
NZL,2010,2,247060528,100502222,0.4067919016185378,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,146888000000,New Zealand,4269245,2126975,2142270,1.08,0.8300000000000001,16.1,35460,2.27,15,81.3,4.1,6.7,2.5,34406.083511253164,57.86984068611663,0.0016819653613637602,11.166986317596553,6.6303510784616995,8.392803365227602,4.536635239134855,High
NZL,2011,1,373993951,77591831,0.20746814431766036,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,168485000000,New Zealand,4306933,2146791,2160142,0.6799999999999999,0.73,16.3,31319,2.18,14.3,80.9,4.3,7,-0.4,39119.48479347136,86.83533061693785,0.002219746274149034,11.226561242256587,6.634168115794035,8.572864577952977,4.592393126462552,High
NZL,2012,1,1017003568,303003568,0.29793756633113405,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,176561000000,New Zealand,4336624,2162457,2174167,0.69,0.72,16.4,31082,2.18,14.1,81.2,4.1,6.9,-0.3,40713.928622818115,234.51504396046326,0.005760069143242279,11.246894779902421,6.637151768977423,9.007322476580555,4.609743010924997,High
NZL,2013,1,958366855,258366855,0.2695907664711547,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,191012000000,New Zealand,4377391,2183482,2193909,1.1800000000000002,0.6699999999999999,16.5,29149,2.08,13.4,81.7,3.7,6.8,5.1,43636.03799614885,218.93562969357774,0.005017312289280255,11.281060651907815,6.641215340663446,8.981531785283634,4.639845311244369,High
NZL,2014,1,956019788,255119788,0.26685617934092387,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,201518000000,New Zealand,4442509,2218012,2224497,1.77,0.59,16.8,26180,1.99,12.9,81.4,3.9,7,11.8,45361.30371373474,215.19816572121744,0.004744091287130678,11.304313844281273,6.6476283163077,8.980466881533703,4.656685527973574,High
NZL,2018,1,83672673,15951040,0.19063619492591088,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,211986000000,New Zealand,4779927,2392691,2387236,1.61,0.58,18.1,27915,1.8800000000000001,12.8,81.9,3.6,6.9,10.3,44349.21286454793,17.505010641375904,3.9470848546602135e-4,11.326307180157459,6.679421264030682,7.9225836431414125,4.6468859161267755,High
NZL,2019,1,90335025,33370906,0.369412705647671,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,213006000000,New Zealand,4854803,2430586,2424217,1.5,0.59,18.4,28576,1.8800000000000001,12.8,82,3.6,6.9,9.1,43875.31275728387,18.60735131785986,4.240961522210642e-4,11.328391836913813,6.686171611638715,7.95585616908411,4.642220225275098,High
NZL,2023,2,165681856,73946880,0.44631851540822914,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,255195000000,New Zealand,5109702,2558841,2550861,1.06,0.58,19.3,29613,1.86,12.7,82.7,3.4,6.9,4.8,49943.225651906905,32.424954723387,6.49236293814534e-4,11.406872161061342,6.708395572633844,8.219274950962918,4.698476588427499,High
NZL,2024,1,18184000,8684000,0.47756269247690275,New Zealand,GDP (current US$),NY.GDP.MKTP.CD,260236000000,New Zealand,5161211,2584607,2576604,0.9500000000000001,0.5700000000000001,19.5,29181,1.85,12.6,82.9,3.3,6.9,3.8,50421.49991542682,3.523204147243738,6.987503650532593e-5,11.415367374930735,6.712751614207043,7.259689422716915,4.702615760723693,Low
OTHER,2022,1,13941539,5016493,0.3598234742950545,Pakistan,GDP (current US$),NY.GDP.MKTP.CD,374890000000,Pakistan,242923845,123670140,119253705,1.95,2.05,315.1,4971897,3.46,26.5,69.7,54,6,-1,1543.2408457061924,0.057390574399972964,3.7188345914801676e-5,11.573903855991725,8.385470146520456,7.144310717973989,3.188433709471269,Low
OTHER,2021,1,10172403,0,0,Peru,GDP (current US$),NY.GDP.MKTP.CD,226329000000,Peru,32110270,15796027,16314243,0.51,0.58,25.1,184778,2.23,17.5,68.9,10.8,11.7,-0.6,7048.492585082592,0.3167959347585679,4.494520366369312e-5,11.354740204564797,7.506643957357755,7.007423557285156,3.8480962472070424,Low
OTHER,2015,1,38803993,14708696,0.3790510940459143,Philippines,GDP (current US$),NY.GDP.MKTP.CD,306446000000,Philippines,101817421,51077881,50739540,1.6400000000000001,1.76,341.5,1790415,2.9,23.2,70.6,23,5.6,-1.1,3009.7599898940675,0.3811134933382373,1.2662587535813814e-4,11.486353956935428,8.00782209231187,7.588876417569471,3.4785318646235597,Low
OTHER,2024,1,22881613,2625000,0.11472093335378061,Philippines,GDP (current US$),NY.GDP.MKTP.CD,461618000000,Philippines,118277063,59227092,59049971,1.56,1.58,396.7,1869510,2.75,22.1,70.8,22,6.2,-0.2,3902.8530831882426,0.19345773744821512,4.9568285898730116e-5,11.664282735044255,8.072900531793124,7.359486636043533,3.59138220325113,Low
POL,2002,1,120072577,32572577,0.27127407284679167,Poland,GDP (current US$),NY.GDP.MKTP.CD,199694000000,Poland,38625974,18758824,19867150,-0.06,-0.02,127,-5735,1.22,9.2,74.6,7.5,9.3,-0.5,5169.9408278999,3.108596743735187,6.012828477570683e-4,11.30036501626761,7.586879443824271,8.079443831570446,3.7134855724433393,Low
POL,2011,2,56959114,2547047,0.04471711059269637,Poland,GDP (current US$),NY.GDP.MKTP.CD,527849000000,Poland,38631804,18719032,19912772,0.01,0.02,127,8906,1.29,10.1,76.6,4.7,9.8,-0.1,13663.586613765177,1.4744098929472722,1.0790796989290498e-4,11.722509703128926,7.586944988987486,7.755563225223189,4.135564714141441,Low
POL,2017,1,42187665,6735118,0.15964661708582353,Poland,GDP (current US$),NY.GDP.MKTP.CD,528357000000,Poland,38504942,18636322,19868620,-0.02,-0.02,126.6,-8937,1.45,10.2,77.8,4.4,10.4,0,13721.797061790146,1.0956428657910977,7.984689329373889e-5,11.722927465599163,7.585516473549773,7.625185488745752,4.137410992049389,Low
POL,2018,1,30114115,0,0,Poland,GDP (current US$),NY.GDP.MKTP.CD,594617000000,Poland,38485708,18624489,19861219,-0.08,-0.09,126.5,-34531,1.44,9.8,77.7,4.5,10.7,0.1,15450.332887211014,0.7824752762765855,5.064455775734632e-5,11.774237321452592,7.585299480441163,7.478770104555774,4.188937841011429,Low
POL,2020,4,27170873,0,0,Poland,GDP (current US$),NY.GDP.MKTP.CD,605914000000,Poland,38375246,18565574,19809672,-0.31,-0.32999999999999996,126.1,-124999,1.3900000000000001,9.2,76.3,5,12.4,0.1,15789.188686894671,0.7080312397215642,4.484278792039794e-5,11.782410987242368,7.584051172487852,7.434103592521379,4.198359814754517,Low
POL,2021,1,8177284,0,0,Poland,GDP (current US$),NY.GDP.MKTP.CD,689170000000,Poland,38184917,18465913,19719004,-0.6799999999999999,-0.69,125.5,-264659,1.3,8.4,73.7,5.8,15.3,0.1,18048.225690787804,0.21414958162669306,1.1865409115312622e-5,11.838326364077748,7.581891850942777,6.912609081216826,4.256434513134971,Low
POL,2022,2,25882776,0,0,Poland,GDP (current US$),NY.GDP.MKTP.CD,695608000000,Poland,38699570,18529452,20170118,3.3299999999999996,-0.54,127.2,-208383,1.31,8.6,74.7,5.5,14,38.7,17974.56664247174,0.668813012651045,3.720885326218215e-5,11.842364568063102,7.587706139497859,7.413010853790611,4.254658428565243,Low
POL,2023,2,62854603,8814652,0.14023876660234413,Poland,GDP (current US$),NY.GDP.MKTP.CD,812451000000,Poland,39142267,18586599,20555668,-1.03,-0.42000000000000004,128.6,-164071,1.31,8.7,75.8,5.1,12.9,-6.1,20756.360381477138,1.6057987392503352,7.736417703959993e-5,11.909797177563126,7.5926459750542,7.798337087659215,4.317151202508926,Low
POL,2024,3,33925787,7652182,0.2255565066184021,Poland,GDP (current US$),NY.GDP.MKTP.CD,914696000000,Poland,38746310,18441415,20304895,-1,-0.38,127.3,-147844,1.32,8.4,76.7,4.9,12.2,-6.2,23607.30608927663,0.8755875591766029,3.708968553486623e-5,11.961276779903097,7.588230348830846,7.530529931078801,4.373046431072251,Low
OTHER,2001,1,9306362,280046,0.030091887678557958,Portugal,GDP (current US$),NY.GDP.MKTP.CD,121604000000,Portugal,10433815,5048729,5385086,0.61,0.07,114.1,7243,1.41,10.8,76.6,4.9,10.1,5.4,11654.797406317823,0.8919424007422021,7.653006480049998e-5,11.084947860704448,7.01844313206132,6.968779941765348,4.066504728643129,Low
OTHER,2003,1,15530077,543354,0.03498720579427906,Portugal,GDP (current US$),NY.GDP.MKTP.CD,165226000000,Portugal,10530793,5088184,5442609,0.3,0.06,115.1,6636,1.4,10.7,77.2,5.2,10.1,2.4,15689.796580371487,1.4747300606896365,9.39929369469696e-5,11.21807838903796,7.022461076081671,7.191173609018462,4.195617312956289,Low
OTHER,2018,1,42140994,521365,0.01237191984602926,Qatar,GDP (current US$),NY.GDP.MKTP.CD,183335000000,Qatar,2365810,1829050,536760,1.96,0.8200000000000001,204.2,19387,1.91,9.6,79,7.1,1.4,11.4,77493.54343755415,17.812501426572716,2.2985787765565768e-4,11.26324538288829,6.3739798631723295,7.6247047753068165,4.88926551971596,High
ROU,2003,1,173013509,95636509,0.5527690268394013,Romania,GDP (current US$),NY.GDP.MKTP.CD,57806384143,Romania,21748090,10604397,11143693,-0.8300000000000001,-0.25,94.6,-54116,1.26,9.8,71.4,16.8,12.3,-5.8,2657.9982031985337,7.95534269906001,0.002992982722669584,10.761975804596444,7.3374211215718335,8.23808001442998,3.4245546830246116,High
ROU,2005,2,51005612,16062352,0.3149134256050099,Romania,GDP (current US$),NY.GDP.MKTP.CD,98454380120,Romania,21405705,10422757,10982948,-0.7799999999999999,-0.19,93.1,-41081,1.36,10.3,72.3,15.2,12.2,-5.9,4599.4458075545745,2.3828045841050316,5.180634110725433e-4,10.993235042156522,7.330529535957653,7.7076179628929395,3.6627055061988685,Low
ROU,2006,2,59519822,36562482,0.6142908491897036,Romania,GDP (current US$),NY.GDP.MKTP.CD,122024000000,Romania,21239780,10335851,10903929,-0.7799999999999999,-0.18,92.4,-38611,1.37,10.3,72.8,13.9,12.2,-5.9,5745.0689225594615,2.802280532095907,4.8777143840555954e-4,11.086445257252455,7.327150014044044,7.774661623738538,3.7592952432084124,Low
ROU,2008,1,78094714,30691439,0.3930027709685959,Romania,GDP (current US$),NY.GDP.MKTP.CD,214316000000,Romania,20888685,10151444,10737241,-1.01,-0.15000000000000002,90.9,-31303,1.46,10.6,73.5,11.2,12.1,-8.6,10259.908653895638,3.7386132252939808,3.643904981429291e-4,11.331054594991068,7.319911100812314,7.892621638764323,4.011143494178754,Low
ROU,2009,1,41146351,657986,0.01599135728949573,Romania,GDP (current US$),NY.GDP.MKTP.CD,174111000000,Romania,20692612,10059566,10633046,-0.88,-0.24000000000000002,90,-49678,1.51,10.8,73,10.7,13.2,-6.4,8414.162503989346,1.9884561214408312,2.3632252413690116e-4,11.240826209878902,7.315815314522104,7.614331326526843,3.9250108953567975,Low
ROU,2017,1,27975429,0,0,Romania,GDP (current US$),NY.GDP.MKTP.CD,210147000000,Romania,19558508,9520411,10038097,-0.92,-0.25,85.1,-47892,1.83,11,75.6,6.8,13.4,-6.7,10744.53122906921,1.4303457605252916,1.3312314237176834e-4,11.322523194518732,7.291335722022078,7.446776755107598,4.031187472496654,Low
ROU,2021,1,8737253,7446823,0.8523071267365154,Romania,GDP (current US$),NY.GDP.MKTP.CD,286578000000,Romania,18748356,9076801,9671555,-1.36,-0.88,81.6,-164718,1.6300000000000001,8.9,73.4,6.7,17.7,-4.9,15285.500232660399,0.46602768797434824,3.0488219612112584e-5,11.457242847452354,7.272963191454086,6.941374911528756,4.184279655998268,Low
ROU,2023,1,15860016,0,0,Romania,GDP (current US$),NY.GDP.MKTP.CD,350776000000,Romania,18326327,8845052,9481275,-1.01,-0.63,79.7,-115153,1.6300000000000001,8.6,76.3,5.7,14.9,-3.9,19140.551186279718,0.8654225148334416,4.521408534221269e-5,11.54502987139831,7.2630754314938955,7.200303621109467,4.281954439904414,Low
RUS,2000,2,6498847,6498847,1,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,259710000000,Russia,148020170,69163706,78856464,-0.42000000000000004,-0.64,9,-946135,1.1800000000000002,8.6,66,15.4,15,2.2,1754.5581794697305,0.04390514481911485,2.502347618497555e-5,11.414488672236953,8.17032089865746,6.812836312649808,3.2441677735794925,Low
RUS,2002,1,65716126,35168966,0.5351649304464478,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,345470000000,Russia,146495996,68291713,78204283,-0.54,-0.62,8.9,-908085,1.29,9.5,65.8,13.4,15.7,0.8,2358.221449274286,0.4485864992514881,1.9022238110400324e-4,11.538410339987667,8.165825754800236,7.817671953630755,3.3725845851874308,Low
RUS,2004,1,290633422,176241941,0.6064063100079384,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,591017000000,Russia,144966251,67424357,77541894,-0.47000000000000003,-0.51,8.9,-738653,1.36,10.4,66.5,11.3,15.5,0.4,4076.928222417782,2.0048350564021966,4.9175137432595e-4,11.771599973097853,8.161266907680107,8.46334555543878,3.6103330654177466,Low
RUS,2005,2,44666165,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,764016000000,Russia,144285722,67019729,77265993,-0.47000000000000003,-0.59,8.8,-846559,1.31,10.1,65.8,11,16,1.1,5295.160112932033,0.3095674636468881,5.846234241167724e-5,11.88310245365285,8.15922335698809,7.649978665907341,3.7238790966647595,Low
RUS,2006,3,76863023,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,989932000000,Russia,143701958,66662845,77039113,-0.33999999999999997,-0.48000000000000004,8.8,-687066,1.32,10.3,67,10.3,15.1,1.4,6888.785746398807,0.5348780494695834,7.764475034648845e-5,11.995605363244977,8.157462685620672,7.885717461137971,3.838142677624305,Low
RUS,2007,2,82167251,5705761,0.06944081651216492,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,1299700000000,Russia,143407480,66480002,76927478,-0.07,-0.32999999999999996,8.8,-470323,1.44,11.2,67.8,9.7,14.5,2.6,9062.986114810748,0.5729634953490571,6.322016696160652e-5,12.113843118937487,8.156571804316462,7.914698757394681,3.957271314621025,Low
RUS,2008,3,88841050,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,1660850000000,Russia,143359355,66436007,76923348,0.01,-0.25,8.8,-362007,1.53,12,68.1,8.7,14.5,2.6,11585.222324695867,0.6197087731037852,5.3491314688262034e-5,12.22033041082951,8.156426038352013,7.9486136827727805,4.063904372477496,Low
RUS,2009,4,83119826,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,1222650000000,Russia,143427695,66461353,76966342,0.09,-0.17,8.8,-248856,1.57,12.3,68.9,8.2,14,2.6,8524.504280710918,0.5795242404195369,6.798333619596777e-5,12.087302152193235,8.156633019005115,7.919704625413908,3.930669133188119,Low
RUS,2010,2,45187711,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,1524920000000,Russia,143493100,66486366,77006734,0,-0.17,8.8,-239568,1.6,12.5,69.1,7.6,14.1,1.7,10627.131200036796,0.31491208288064026,2.9632840411300264e-5,12.18324706042386,8.156831018115502,7.655020342542821,4.026416042308357,Low
RUS,2011,4,146002416,39131203,0.268017503217207,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,2045920000000,Russia,143533961,66499655,77034306,0.06,-0.17,8.8,-239856,1.58,12.2,69.7,7.4,13.9,2.2,14253.908871085916,1.0171977069594003,7.136271994994917e-5,12.31088864783273,8.156954669919504,8.164360042406265,4.153933977913226,Low
RUS,2012,2,150146339,37519139,0.24988380835579346,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,2208290000000,Russia,143645489,66561139,77084350,0.1,-0.09,8.8,-126886,1.6900000000000002,12.8,70.1,7.2,13.7,1.9,15373.194211479902,1.0452562071058145,6.799212920404476e-5,12.344056105800641,8.157291992088014,8.176514747314341,4.186764113712627,Low
RUS,2013,2,95686354,1013945,0.010596547549507425,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,2292470000000,Russia,143786233,66643783,77142450,0.1,-0.07,8.8,-107047,1.71,12.7,70.6,7.1,13.4,1.7,15943.598717131703,0.6654764646348306,4.173941382002818e-5,12.360303661061925,8.157717305947047,7.980850006689425,4.202586355114877,Low
RUS,2014,1,135503748,50577412,0.3732547087922616,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,2059240000000,Russia,143933363,66731379,77201984,0.11,-0.07,8.8,-106025,1.75,12.7,70.7,7,13.4,1.8,14306.89839436323,0.94143390507731,6.580279520599833e-5,12.313706965657124,8.158161472792688,8.131951307854015,4.1555454928644355,Low
RUS,2016,3,82976725,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,1276790000000,Russia,144133052,66879512,77253540,0,-0.08,8.8,-121463,1.76,12.1,71.6,6.7,12.9,0.9,8858.412295328348,0.575695330450645,6.498854549299415e-5,12.10611947256412,8.158763582862951,7.918956289706061,3.9473558897011705,Low
RUS,2017,2,77214689,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,1574200000000,Russia,144157561,66926302,77231259,0.03,-0.17,8.8,-239476,1.62,10.8,72.4,6.4,12.4,2,10919.996072908032,0.5356270490730625,4.9050113708550374e-5,12.197059908060208,8.158837425874152,7.887699926563918,4.038222482186056,Low
RUS,2018,1,75462037,26020957,0.3448218208050758,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,1657330000000,Russia,144066488,66918893,77147595,-0.16,-0.23,8.8,-334249,1.58,10.2,72.6,6.4,12.5,0.7,11503.924493529681,0.523800073477185,4.5532294111613255e-5,12.219408991768612,8.15856296922972,7.877728524240532,4.060846022538892,Low
RUS,2019,3,119841662,7743794,0.06461687755965868,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,1693120000000,Russia,143877288,66873142,77004146,-0.11,-0.3,8.8,-435727,1.5,9.3,73.1,6.2,12.4,2,11767.80590971384,0.8329435706349984,7.07815524003024e-5,12.228687739851964,8.157992243034885,8.07860782332288,4.070695496817078,Low
RUS,2020,4,35678190,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,1493080000000,Russia,143487955,66726629,76761326,-0.44,-0.51,8.8,-734514,1.51,9.1,71.3,6.8,14.2,0.7,10405.612094757362,0.24864937269473247,2.3895698823907627e-5,12.174083078071808,8.156815446041524,7.5524028139509705,4.017267632030285,Low
RUS,2021,2,44348280,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,1829190000000,Russia,142847266,66440410,76406856,-0.46,-0.53,8.7,-759811,1.51,8.8,71.6,6.7,14.2,0.8,12805.215326977277,0.31045942454369413,2.424476407590245e-5,12.262258818470348,8.154871932695828,7.646876780853332,4.10738688577452,Low
RUS,2022,3,26334398,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,2291610000000,Russia,142183583,66137215,76046368,-0.47000000000000003,-0.55,8.7,-780502,1.51,8.6,71.8,6.7,14.1,0.8,16117.26158286502,0.18521405526825133,1.1491657830084526e-5,12.360140708731766,8.152849454170754,7.420523394906661,4.207291254561012,Low
RUS,2023,5,107244269,5365263,0.05002843555211328,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,2071510000000,Russia,141505279,65821189,75684090,-0.48000000000000004,-0.56,8.6,-789052,1.51,8.5,72,6.6,14.1,0.8,14639.100496031671,0.7578817536552823,5.177106024108018e-5,12.316287034151008,8.150772641964936,8.030374093321306,4.165514392186072,Low
RUS,2024,5,89083339,0,0,Russian Federation,GDP (current US$),NY.GDP.MKTP.CD,2173840000000,Russia,140820810,65496805,75324005,-0.49,-0.56,8.6,-792834,1.52,8.4,72.3,6.5,14,0.8,15436.922994548888,0.6326006717331053,4.097971285835204e-5,12.337227575778678,8.148666838047275,7.949796486786994,4.188560737731404,Low
OTHER,2023,1,13568450,0,0,Saudi Arabia,GDP (current US$),NY.GDP.MKTP.CD,1218580000000,Saudi Arabia,35939806,20349411,15590395,1.6500000000000001,1.05,16.7,375614,1.8900000000000001,13.9,76.9,12,3.5,6.1,33906.13738983455,0.3775326444444358,1.1134640319059889e-5,12.08585404596889,7.5555757284948,7.132530238603385,4.53027831747409,Low
OTHER,2023,1,8598322,0,0,Senegal,GDP (current US$),NY.GDP.MKTP.CD,30696331296,Senegal,18384660,9050746,9333914,2.52,2.58,95.5,475008,4.17,30.8,70.3,31.8,5,-0.7,1669.6708721292644,0.467690019831751,2.80109108710344e-4,10.487086473421439,7.2644556025764215,6.934413705052289,3.2226308708450166,Low
SGP,2004,1,203567857,51882244,0.2548646174528428,Singapore,GDP (current US$),NY.GDP.MKTP.CD,115034000000,Singapore,4673533,2307711,2365822,2.2600000000000002,0.8500000000000001,6591.7,39622,1.26,11.9,81.1,1.5,3.4,14.1,24613.926979867265,43.557594864527545,0.0017696320826885964,11.06082622148416,6.669645313606952,8.308709204757227,4.3911809078772075,High
SGP,2008,1,37579689,0,0,Singapore,GDP (current US$),NY.GDP.MKTP.CD,193617000000,Singapore,5046845,2495406,2551439,1.6,0.8300000000000001,7118.3,42096,1.28,11.8,82.4,1.8,3.4,7.7,38363.9679839583,7.446174590263818,1.940929205596616e-4,11.286943486660705,6.7030199667748205,7.574953181668105,4.583923519885884,High
SGP,2012,1,32813407,0,0,Singapore,GDP (current US$),NY.GDP.MKTP.CD,295093000000,Singapore,5318078,2639106,2678972,1.28,0.81,7500.8,42901,1.29,11.5,83.8,1.8,3.5,4.7,55488.65586401704,6.170162791895869,1.1119683286286018e-4,11.46995890757712,6.7257547028190094,7.516051325310825,4.74420420475811,High
SGP,2018,1,142958164,722669,0.005055108290282743,Singapore,GDP (current US$),NY.GDP.MKTP.CD,377124000000,Singapore,5696047,2839394,2856653,1.02,0.58,8033.9,32930,1.1400000000000001,9.5,85.5,1.6,3.7,4.4,66208.02110656741,25.09778518330344,3.7907469161336854e-4,11.576484171588593,6.755573564153456,8.155208961924917,4.820910607435137,High
SGP,2019,1,21314816,9651611,0.4528123067072219,Singapore,GDP (current US$),NY.GDP.MKTP.CD,376162000000,Singapore,5753597,2869667,2883930,0.99,0.56,8115.1,32170,1.1400000000000001,9.4,85.8,1.6,3.8,4.4,65378.57969544965,3.7046070484255327,5.6663926712427095e-5,11.575374920869164,6.759939439270407,7.328681587955256,4.815435481598756,Low
SGP,2024,2,58613895,27122443,0.4627306033833786,Singapore,GDP (current US$),NY.GDP.MKTP.CD,547387000000,Singapore,6028459,3013630,3014829,0.8700000000000001,0.46,8502.8,27527,1.1700000000000002,8.8,86.7,1.5,4.3,4.2,90800.48483368635,9.722865329265737,1.0707944288044839e-4,11.738294479052719,6.780206311588546,7.768000581999288,4.958088167464174,High
SRB,2012,1,29699345,16008272,0.5390109445174632,Serbia,GDP (current US$),NY.GDP.MKTP.CD,45103269969,Serbia,7159029,3490940,3668089,-0.49,-0.49,92.4,-35143,1.43,9.4,74.4,6.1,14.3,0,6300.1937789328695,4.1485158112922855,6.58474319498624e-4,10.654208029195301,6.854854121673941,7.472746871336659,3.7993539075213603,Low
